,Id,SalePrice
1361,2822,223259.75
1362,2823,399217.22
1363,2824,221628.92
1364,2825,175875.11
1365,2826,129878.22
1366,2827,131654.22
1367,2828,239148.34
1368,2829,198793.1
1369,2830,243102.33
1370,2831,174933.6
1371,2832,247973.33
1372,2833,275170.8
1373,2834,211384.83
1374,2835,208868.03
1375,2836,193986.5
1376,2837,173706.06
1377,2838,140541.38
1378,2839,186553.3
1379,2840,192569.92
1380,2841,214540.27
1381,2842,224631.08
1382,2843,150446.36
1383,2844,162130.69
1384,2845,121150.41
1385,2846,218513.72
1386,2847,197107.55
1387,2848,227398.33
1388,2849,218225.92
1389,2850,299362.66
1390,2851,242250.9
1391,2852,255716.86
1392,2853,269098.97
1393,2854,138941.77
1394,2855,202369.61
1395,2856,218553.78
1396,2857,199021.31
1397,2858,204115.16
1398,2859,124341.39
1399,2860,116261.4
1400,2861,124275.52
1401,2862,199421.92
1402,2863,134756.06
1403,2864,267830.66
1404,2865,139059.03
1405,2866,155522.98
1406,2867,86716.72
1407,2868,118690.82
1408,2869,130682.195
1409,2870,150849.72
1410,2871,98204.35
1411,2872,53925.54
1412,2873,112532.414
1413,2874,159532.28
1414,2875,125776.9
1415,2876,170262.14
1416,2877,150642.02
1417,2878,165899.12
1418,2879,156435.56
1419,2880,98187.516
1420,2881,144674.83
1421,2882,164124.02
1422,2883,164834.08
1423,2884,202298.25
1424,2885,204980.98
1425,2886,242129.62
1426,2887,108354.22
1427,2888,131838.03
1428,2889,55830.71
1429,2890,77172.2
1430,2891,126248.12
1431,2892,73728.77
1432,2893,113090.914
1433,2894,48249.977
1434,2895,320183.5
1435,2896,316060.34
1436,2897,211313.3
1437,2898,148866.33
1438,2899,214358.36
1439,2900,154830.02
1440,2901,236376.81
1441,2902,186530.47
1442,2903,342819.3
1443,2904,364901.2
1444,2905,130729.92
1445,2906,195189.17
1446,2907,116950.99
1447,2908,128457.695
1448,2909,154752.77
1449,2910,79400.16
1450,2911,83539.62
1451,2912,123445.766
1452,2913,86430.66
1453,2914,74748.59
1454,2915,81657.25
1455,2916,84772.38
1456,2917,182221.14
1457,2918,124612.19
1458,2919,235136.08
